method,iteration,loss,time,grad_evals
SGD,1110,0.2336618459520541,0.03500237502157688,35520.0
SGD,1115,0.23305740181647833,0.03515524999238551,35680.0
SGD,1120,0.22745586243898142,0.03531075001228601,35840.0
SGD,1125,0.22544737278910576,0.03546587500022724,36000.0
SGD,1130,0.23573549148076994,0.035621457966044545,36160.0
SGD,1135,0.2222884100156469,0.03577670798404142,36320.0
SGD,1140,0.2220838409195266,0.03593129198998213,36480.0
SGD,1145,0.22843868997890962,0.036086499982047826,36640.0
SGD,1150,0.2314613175997303,0.03624166699592024,36800.0
SAGA,0,0.5000000000000001,2.5291985366493464e-05,0.0
SAGA,181,0.3261359494460753,0.0018665000097826123,181.0
SAGA,362,0.3120497586277184,0.0036272499710321426,362.0
SAGA,543,0.29547126683310676,0.005367834004573524,543.0
SAGA,724,0.29492836118084864,0.007122166978660971,724.0
SAGA,905,0.2829935154327075,0.008874874969478697,905.0
SAGA,1086,0.27411492811648475,0.010622041998431087,1086.0
SAGA,1267,0.27002926920535386,0.012407500005792826,1267.0
SAGA,1448,0.2705751613501974,0.014184083964210004,1448.0
SAGA,1629,0.26951005822680113,0.01593995897565037,1629.0
SAGA,1810,0.2656150511916378,0.017736000008881092,1810.0
SAGA,1991,0.2610602021153858,0.019490249978844076,1991.0
SAGA,2172,0.25756756460669644,0.02124754199758172,2172.0
SAGA,2353,0.25670332107202737,0.02303224999923259,2353.0
SAGA,2534,0.2537202002549553,0.02482270897598937,2534.0
SAGA,2715,0.25480308569330273,0.026578458957374096,2715.0
SAGA,2896,0.25324224782515564,0.028355249960441142,2896.0
SAGA,3077,0.25108170490644693,0.030147749988827854,3077.0
SAGA,3258,0.250204144207444,0.031923708971589804,3258.0
SAGA,3439,0.2491833819078341,0.033673791971523315,3439.0
SAGA,3620,0.24941084537172178,0.03550908400211483,3620.0
SAGA,3801,0.248366466058474,0.03730349999386817,3801.0
SAGA,3982,0.2463910950008455,0.03908112499630079,3982.0
SAGA,4163,0.24600035279551766,0.04096904199104756,4163.0
SAGA,4344,0.24512315534560827,0.04281041695503518,4344.0
SAGA,4525,0.24441568099400307,0.0446264169877395,4525.0
SAGA,4706,0.24392779440033835,0.046424166997894645,4706.0
SAGA,4887,0.24330743070359956,0.04812491696793586,4887.0
SAGA,5068,0.24271813355020944,0.049859499966260046,5068.0
SAGA,5249,0.2421518740161707,0.05158320895861834,5249.0
SAGA,5430,0.2418482060404218,0.05329604196595028,5430.0
SAGA,5611,0.24127265734170103,0.05502045899629593,5611.0
SAGA,5792,0.24084593517627315,0.0568171669729054,5792.0
SAGA,5973,0.24046893335177003,0.05870925000635907,5973.0
SAGA,6154,0.24009304559755557,0.060524666972924024,6154.0
SAGA,6335,0.23959368351593355,0.06226541695650667,6335.0
SAGA,6516,0.2392344017753436,0.0639677089639008,6516.0
SAGA,6697,0.23876708704527674,0.0656726669985801,6697.0
SAGA,6878,0.2384343150110499,0.06739845901029184,6878.0
SAGA,7059,0.23808180329391007,0.06912087497767061,7059.0
SAGA,7240,0.23775363182404663,0.07085799996275455,7240.0
SAGA,7421,0.23742504660232688,0.07269995898241177,7421.0
SAGA,7602,0.23712166642670235,0.07450058398535475,7602.0
SAGA,7783,0.23677393460054186,0.076579499989748,7783.0
SAGA,7964,0.23649748205246457,0.07845195900881663,7964.0
SAGA,8145,0.23620405078871956,0.0802197500015609,8145.0
SAGA,8326,0.2359185554156493,0.08194620895665139,8326.0
SAGA,8507,0.23562365260323268,0.0836965839844197,8507.0
SAGA,8688,0.23533699095207378,0.08540304197231308,8688.0
SAGA,8869,0.23508635133329364,0.08712316700257361,8869.0
SAGA,9050,0.23480689680871406,0.08888170897262171,9050.0
SAGA,9231,0.23454716883299684,0.09080645896028727,9231.0
SAGA,9412,0.2342905712633225,0.0929998749634251,9412.0
SAGA,9593,0.23404797297872643,0.09476841700961813,9593.0
SAGA,9774,0.2337946022457516,0.09650262497598305,9774.0
SAGA,9955,0.23356247545057654,0.09821808396372944,9955.0
SAGA,10136,0.2333390566302455,0.09995449997950345,10136.0
SAGA,10317,0.23310992610885964,0.1016869589802809,10317.0
SAGA,10498,0.23288176075996928,0.10341116698691621,10498.0
SAGA,10679,0.2326724660630805,0.10516179195838049,10679.0
SAGA,10860,0.23249897781830334,0.1069679589709267,10860.0
SAGA,11041,0.2322770330887068,0.10870829195482656,11041.0
SAGA,11222,0.23205877383645931,0.11058433400467038,11222.0
SAGA,11403,0.2318660780896321,0.11231266695540398,11403.0
SAGA,11584,0.23166093387337905,0.11404187500011176,11584.0
SAGA,11765,0.23146594667827633,0.11576549999881536,11765.0
SAGA,11946,0.23127801448414234,0.11748924996936694,11946.0
SAGA,12127,0.2310921834731219,0.11921345896553248,12127.0
SAGA,12308,0.2309070716896585,0.12097816698951647,12308.0
SAGA,12489,0.23072539247139393,0.12286779197165743,12489.0
SAGA,12670,0.2305463206166411,0.12464904197258875,12670.0
SAGA,12851,0.23038700202472806,0.12653745897114277,12851.0
SAGA,13032,0.23022548933218337,0.12833783397218212,13032.0
SAGA,13213,0.23005958099070173,0.13009229197632521,13213.0
SAGA,13394,0.22989127308968813,0.13183674996253103,13394.0
SAGA,13575,0.2297368899595334,0.13360025000292808,13575.0
SAGA,13756,0.22957984091799138,0.13534137496026233,13756.0
SAGA,13937,0.2294229613955471,0.1370598339708522,13937.0
SAGA,14118,0.22927079310850113,0.1387874169740826,14118.0
SAGA,14299,0.2291204465650127,0.14057533396407962,14299.0
SAGA,14480,0.22897573402146476,0.14236412500031292,14480.0
SAGA,14661,0.22882644192927937,0.14430504199117422,14661.0
SAGA,14842,0.22868197977019097,0.14606304198969156,14842.0
SAGA,15023,0.22854681885141614,0.14777783397585154,15023.0
SAGA,15204,0.2284085113428911,0.14950266695814207,15204.0
SAGA,15385,0.2282716328006253,0.15121991699561477,15385.0
SAGA,15566,0.22813712484733986,0.15295449999393895,15566.0
SAGA,15747,0.22800855109112728,0.15465316700283438,15747.0
SAGA,15928,0.22787945781875327,0.15641762496670708,15928.0
SAGA,16109,0.22775337913997423,0.15814758400665596,16109.0
SAGA,16290,0.2276287251326463,0.16020758397644386,16290.0
SAGA,16471,0.22750644068760376,0.1619612089707516,16471.0
SAGA,16652,0.22738288281194005,0.1637103749671951,16652.0
SAGA,16833,0.227262979988327,0.1654525839840062,16833.0
SAGA,17014,0.22714485906267207,0.1672309169662185,17014.0
SAGA,17195,0.2270296928708614,0.16900558397173882,17195.0
SAGA,17376,0.226915935864319,0.17076974996598437,17376.0
SAGA,17557,0.22680559544625548,0.17262812500121072,17557.0
SAGA,17738,0.2266921974106147,0.17439100000774488,17738.0
SAGA,17919,0.22658236847128904,0.1764042089926079,17919.0
SAGA,18100,0.2264758703533236,0.17817845899844542,18100.0
SAGA,18281,0.22638374911476658,0.17994404199998826,18281.0
SAGA,18462,0.22627095231647287,0.18167966697365046,18462.0
SAGA,18643,0.22616632140244095,0.183425624971278,18643.0
SAGA,18824,0.22606264227270337,0.18514999997569248,18824.0
SAGA,19005,0.22596051237011988,0.18688166700303555,19005.0
SAGA,19186,0.22586125334711318,0.18864949996350333,19186.0
SAGA,19367,0.22576213454494976,0.19039537495700642,19367.0
SAGA,19548,0.2256656325243573,0.1921240839874372,19548.0
SAGA,19729,0.2255697844697618,0.19410941697424278,19729.0
SAGA,19910,0.22547881716917342,0.19585241697495803,19910.0
SAGA,20091,0.22538890795582078,0.19757625000784174,20091.0
SAGA,20272,0.22529382939387022,0.19929199997568503,20272.0
SAGA,20453,0.2252049096579836,0.20102074998430908,20453.0
SAGA,20634,0.2251153622992254,0.2027360419742763,20634.0
SAGA,20815,0.22502695165821457,0.20445529196877033,20815.0
SAGA,20996,0.22493949673958258,0.20626929198624566,20996.0
SAGA,21177,0.22485249116011516,0.20800829195650294,21177.0
SAGA,21358,0.22477164704237065,0.2099672089680098,21358.0
SAGA,21539,0.22468803309318688,0.2117209589923732,21539.0
SAGA,21720,0.22460611931313218,0.21346695895772427,21720.0
SAGA,21901,0.22452495410645726,0.21522074996028095,21901.0
SAGA,22082,0.22444503710759978,0.21696508396416903,22082.0
SAGA,22263,0.22436468830617853,0.2187073339591734,22263.0
SAGA,22444,0.2242856166767082,0.22044537495821714,22444.0
SAGA,22625,0.22421099763579747,0.2222231249907054,22625.0
SAGA,22806,0.2241348647767841,0.22397266700863838,22806.0
SAGA,22987,0.22405917429918004,0.22568945901002735,22987.0
SAGA,23168,0.2239840304120553,0.2276560839964077,23168.0
SAGA,23349,0.22391057308176227,0.22943895898060873,23349.0
SAGA,23530,0.22384062085552062,0.23115779197541997,23530.0
SAGA,23711,0.22376783935722863,0.2328754589543678,23711.0
SAGA,23892,0.22369654186745408,0.23459358396939933,23892.0
SAGA,24073,0.22362607885258207,0.23632837500190362,24073.0
SAGA,24254,0.22355655234585498,0.23805474996333942,24254.0
SAGA,24435,0.22348808702887502,0.23976695898454636,24435.0
SAGA,24616,0.2234206706628124,0.24147537496173754,24616.0
SAGA,24797,0.2233548430039841,0.24338229198474437,24797.0
SAGA,24978,0.22328841378953976,0.24515520897693932,24978.0
SAGA,25159,0.22322220139938176,0.2469074169639498,25159.0
SAGA,25340,0.22315649370393092,0.24860983400139958,25340.0
SAGA,25521,0.22309301269383452,0.2503605419769883,25521.0
SAGA,25702,0.2230320209459557,0.25210629199864343,25702.0
SAGA,25883,0.2229681365101496,0.25384645897429436,25883.0
SAGA,26064,0.22290725081670995,0.25561729195760563,26064.0
SAGA,26245,0.2228458828615196,0.25741245900280774,26245.0
SAGA,26426,0.2227852434852824,0.25942349998513237,26426.0
SAGA,26607,0.22272542470101372,0.2612432919559069,26607.0
SAGA,26788,0.22266698380329272,0.2630244590109214,26788.0
SAGA,26969,0.222608378059236,0.26473866699961945,26969.0
SAGA,27150,0.22255082958734018,0.2665046249749139,27150.0
SAGA,27331,0.2224945683952443,0.26826595899183303,27331.0
SAGA,27512,0.22243784701025018,0.27000237500760704,27512.0
SAGA,27693,0.22238187082509842,0.27173795900307596,27693.0
SAGA,27874,0.22232580435805036,0.2735349999857135,27874.0
SAGA,28055,0.22227170121948425,0.27530958398710936,28055.0
SAGA,28236,0.2222179906415046,0.2773381249862723,28236.0
SAGA,28417,0.22216411270222738,0.27914324996527284,28417.0
SAGA,28598,0.2221100599791331,0.2808969589532353,28598.0
SAGA,28779,0.22205843774427778,0.2826503340038471,28779.0
SAGA,28960,0.22200507926259092,0.28439145896118134,28960.0
SAGA,29141,0.221953425904411,0.2861530839581974,29141.0
SAGA,29322,0.22190305681808026,0.2878901669755578,29322.0
SAGA,29503,0.22185275163167334,0.28988187498180196,29503.0
SAGA,29684,0.22180268931053673,0.2916286249528639,29684.0
SAGA,29865,0.22175320200062193,0.29365112498635426,29865.0
SAGA,30046,0.22170468106028607,0.2954535419703461,30046.0
SAGA,30227,0.2216551055091974,0.29721754195634276,30227.0
SAGA,30408,0.2216067278057184,0.29898791696177796,30408.0
SAGA,30589,0.22155900139416837,0.30075833399314433,30589.0
SAGA,30770,0.2215122330120702,0.30254116700962186,30770.0
SAGA,30951,0.22146486487817357,0.30429566698148847,30951.0
SAGA,31132,0.22141801365075564,0.30616020900197327,31132.0
SAGA,31313,0.22137192342969206,0.3080735419644043,31313.0
SAGA,31494,0.22132650335348458,0.30984733399236575,31494.0
SAGA,31675,0.22128358336421988,0.31161474995315075,31675.0
SAGA,31856,0.22123742089259937,0.3133726249798201,31856.0
SAGA,32037,0.2211927520103708,0.3151019589859061,32037.0
SAGA,32218,0.22114960422302837,0.3168481249595061,32218.0
SAGA,32399,0.22110651938427714,0.31860870897071436,32399.0
SAGA,32580,0.22106393286803977,0.320330333954189,32580.0
SAGA,32761,0.22102153337363545,0.32206058397423476,32761.0
SAGA,32942,0.2209803147831389,0.323914667009376,32942.0
SAGA,33123,0.2209391671861619,0.3257052499684505,33123.0
SAGA,33304,0.22089774091288822,0.3274737919564359,33304.0
SAGA,33485,0.22085617207086147,0.32921462500235066,33485.0
SAGA,33666,0.22081532076097424,0.33093637495767325,33666.0
SAGA,33847,0.2207751329534684,0.3326965000014752,33847.0
SAGA,34028,0.22073582731499794,0.33446895895758644,34028.0
SAGA,34209,0.22069586290693338,0.3361989589757286,34209.0
SAGA,34390,0.22065677139802448,0.33792666700901464,34390.0
SAGA,34571,0.22061761377386746,0.3396461249794811,34571.0
SAGA,34752,0.22057897924398623,0.34134445898234844,34752.0
SAGA,34933,0.220540507666949,0.34303250000812113,34933.0
SAGA,35114,0.22050279507837128,0.344738999963738,35114.0
SAGA,35295,0.22046551195786318,0.3464424589765258,35295.0
SAGA,35476,0.2204289465938096,0.3481511669815518,35476.0
SAGA,35657,0.22039349554348522,0.34985833399696276,35657.0
SAGA,35838,0.22035583479754142,0.3515674999798648,35838.0
SAGA,36019,0.2203191382881382,0.3532672500004992,36019.0
SAGA,36200,0.22028409593471857,0.35496945900376886,36200.0
Adagrad,0,0.5000000000000001,4.387501394376159e-05,0.0
Adagrad,5,1.2450213667822652,0.0003075840068049729,160.0
Adagrad,10,0.651463008867465,0.0004975420306436718,320.0
Adagrad,15,0.43518108752709367,0.0006835840176790953,480.0
Adagrad,20,0.45182389733022665,0.0008675419958308339,640.0
Adagrad,25,0.42093432456051133,0.0010512500302866101,800.0
Adagrad,30,0.3675687925939366,0.0012327500153332949,960.0
Adagrad,35,0.35357588643533994,0.0014154170057736337,1120.0
Adagrad,40,0.32112480478046407,0.0015968750230967999,1280.0
Adagrad,45,0.34483513493573653,0.0017792499857023358,1440.0
Adagrad,50,0.3412767955069458,0.0019572090241126716,1600.0
Adagrad,55,0.3057691944292374,0.0021314590121619403,1760.0
Adagrad,60,0.3081455274440636,0.002307542017661035,1920.0
Adagrad,65,0.3097138103936693,0.0024856249801814556,2080.0
Adagrad,70,0.33874640292074654,0.002666125015821308,2240.0
Adagrad,75,0.2702726688917117,0.002847667026799172,2400.0
Adagrad,80,0.26386194977341126,0.003029750019777566,2560.0
Adagrad,85,0.2977330826532397,0.003212124982383102,2720.0
Adagrad,90,1.1200311767700277,0.0033942090230993927,2880.0
Adagrad,95,0.27510120684014483,0.0035752090043388307,3040.0
Adagrad,100,0.2746634447870847,0.0037550419801846147,3200.0
Adagrad,105,0.26471344396536545,0.003933000029064715,3360.0
Adagrad,110,0.25276684653626597,0.004109500034246594,3520.0
Adagrad,115,0.296215069873356,0.004289209027774632,3680.0
Adagrad,120,0.24937717259843106,0.004475958994589746,3840.0
Adagrad,125,0.2530059418429739,0.004655166994780302,4000.0
Adagrad,130,0.24605717806014507,0.004835667030420154,4160.0
Adagrad,135,0.2522854360328257,0.005011959001421928,4320.0
Adagrad,140,0.2603497479994346,0.005190459021832794,4480.0
Adagrad,145,0.24839743049271423,0.005368041980545968,4640.0
Adagrad,150,0.2557375073929572,0.005545417021494359,4800.0
Adagrad,155,0.2546503930091493,0.005720250017475337,4960.0
Adagrad,160,0.24620245579660793,0.005898916977457702,5120.0
Adagrad,165,0.25437771281117627,0.006079167011193931,5280.0
Adagrad,170,0.27260089056192555,0.006259792018681765,5440.0
Adagrad,175,0.2504944064572106,0.006439791992306709,5600.0
Adagrad,180,0.24832758773723698,0.006624458997976035,5760.0
Adagrad,185,0.3689343569735648,0.006799624999985099,5920.0
Adagrad,190,0.2830044190432596,0.006977084034588188,6080.0
Adagrad,195,0.2879042855237413,0.007154042017646134,6240.0
Adagrad,200,0.2425551440341226,0.0073336249915882945,6400.0
Adagrad,205,0.2513118701026464,0.007512499985750765,6560.0
Adagrad,210,0.24680999695444972,0.00769029202638194,6720.0
Adagrad,215,0.24111738998388435,0.007867417007219046,6880.0
Adagrad,220,0.23997620077697626,0.008044250018429011,7040.0
Adagrad,225,0.257598616951562,0.008219834009651095,7200.0
Adagrad,230,0.24167329034277715,0.008395041979383677,7360.0
Adagrad,235,0.2489215279801062,0.008580167021136731,7520.0
Adagrad,240,0.2640478165872348,0.00875758402980864,7680.0
Adagrad,245,0.2493050851331139,0.008932291995733976,7840.0
Adagrad,250,0.24437666078393244,0.009109875012654811,8000.0
Adagrad,255,0.2687530777286677,0.009286999993491918,8160.0
Adagrad,260,0.34628105160534556,0.009465750015806407,8320.0
Adagrad,265,0.25165232611517646,0.009644666977692395,8480.0
Adagrad,270,0.23504887381105036,0.009824667009525001,8640.0
Adagrad,275,0.24158522302187094,0.01000250002834946,8800.0
Adagrad,280,0.2435556318349695,0.010177708987612277,8960.0
Adagrad,285,0.24491461481807106,0.010355125006753951,9120.0
Adagrad,290,0.2561291062125494,0.010532542015425861,9280.0
Adagrad,295,0.23930819362017708,0.010709499998483807,9440.0
Adagrad,300,0.24652391862849476,0.010898999986238778,9600.0
Adagrad,305,0.24377439740446985,0.01107875001616776,9760.0
Adagrad,310,0.23675079683134714,0.011259459017310292,9920.0
Adagrad,315,0.22954449555992876,0.011437500012107193,10080.0
Adagrad,320,0.23837016038843645,0.011615917028393596,10240.0
Adagrad,325,0.24027499937213992,0.011796750011853874,10400.0
Adagrad,330,0.27328421129423125,0.011976209003478289,10560.0
Adagrad,335,0.24187849416269647,0.012159417034126818,10720.0
Adagrad,340,0.23855570243925833,0.01233691698871553,10880.0
Adagrad,345,0.23853279995937038,0.012512292014434934,11040.0
Adagrad,350,0.25687466669091774,0.012687499984167516,11200.0
Adagrad,355,0.24151930946005018,0.012863249983638525,11360.0
Adagrad,360,0.25207627076322103,0.013039416982792318,11520.0
Adagrad,365,0.243235454652696,0.013216666993685067,11680.0
Adagrad,370,0.2507360160752378,0.013392792025115341,11840.0
Adagrad,375,0.23787009896361547,0.013569959031883627,12000.0
Adagrad,380,0.2485953861483159,0.013751375023275614,12160.0
Adagrad,385,0.23625172279587317,0.013929958979133517,12320.0
Adagrad,390,0.237009550168165,0.014106041984632611,12480.0
Adagrad,395,0.23917119925689515,0.014284208999015391,12640.0
Adagrad,400,0.24117882191871876,0.014460792008321732,12800.0
Adagrad,405,0.23513257385195555,0.014640250010415912,12960.0
Adagrad,410,0.24743368324866566,0.014817250019405037,13120.0
Adagrad,415,0.26007526063917347,0.015008500020485371,13280.0
Adagrad,420,0.23684544701627544,0.015191458980552852,13440.0
Adagrad,425,0.2445632687480863,0.015367500018328428,13600.0
Adagrad,430,0.23117403656880578,0.01554200000828132,13760.0
Adagrad,435,0.2554122819677146,0.015716166992206126,13920.0
Adagrad,440,0.25787794380328855,0.015891833987552673,14080.0
Adagrad,445,0.22984720020305605,0.016069417004473507,14240.0
Adagrad,450,0.23373484425603255,0.016243042016867548,14400.0
Adagrad,455,0.23913680275263516,0.016418625018559396,14560.0
Adagrad,460,0.22860935704605412,0.016601292008999735,14720.0
Adagrad,465,0.2600030004568014,0.016778583987616003,14880.0
Adagrad,470,0.23470673894691624,0.016954709019046277,15040.0
Adagrad,475,0.23497092237771092,0.01712920900899917,15200.0
Adagrad,480,0.23221784505388374,0.01730370899895206,15360.0
Adagrad,485,0.23685265353405813,0.017478291993029416,15520.0
Adagrad,490,0.22708285434383482,0.017652624985203147,15680.0
Adagrad,495,0.24008526716259634,0.017826792027335614,15840.0
Adagrad,500,0.23644961862584926,0.018000125011894852,16000.0
Adagrad,505,0.24678785953684843,0.018174625001847744,16160.0
Adagrad,510,0.22983382446091413,0.01834745903033763,16320.0
Adagrad,515,0.25387923628174286,0.018528083979617804,16480.0
Adagrad,520,0.25029125346364484,0.01870474999304861,16640.0
Adagrad,525,0.2533679086130405,0.018881209020037204,16800.0
Adagrad,530,0.23564470207649296,0.01906645903363824,16960.0
Adagrad,535,0.2305610412944417,0.019240333989728242,17120.0
Adagrad,540,0.22898569698247676,0.019419250020291656,17280.0
Adagrad,545,0.2801160698032572,0.019595958990976214,17440.0
Adagrad,550,0.2740935204676631,0.019771750026848167,17600.0
Adagrad,555,0.2690142819363848,0.019949292007368058,17760.0
Adagrad,560,0.22889209942594038,0.020125042006839067,17920.0
Adagrad,565,0.23173997629641094,0.02030179201392457,18080.0
Adagrad,570,0.23693133059431262,0.020478792022913694,18240.0
Adagrad,575,0.2310030819347788,0.020653292012866586,18400.0
Adagrad,580,0.2430193290147449,0.02082787500694394,18560.0
Adagrad,585,0.23398489335387848,0.021005959017202258,18720.0
Adagrad,590,0.2331491451373011,0.021179167029913515,18880.0
Adagrad,595,0.23685482192303733,0.021353584015741944,19040.0
Adagrad,600,0.23672460458261627,0.02152758400188759,19200.0
Adagrad,605,0.22210981444014846,0.021703209029510617,19360.0
Adagrad,610,0.24919144055914627,0.021877249993849546,19520.0
Adagrad,615,0.2448526329883448,0.0220505420002155,19680.0
Adagrad,620,0.2278106054024071,0.022226084023714066,19840.0
Adagrad,625,0.23894728921375627,0.02240229200106114,20000.0
Adagrad,630,0.23146603906596278,0.022575374983716756,20160.0
Adagrad,635,0.2708004409477675,0.022749833995476365,20320.0
Adagrad,640,0.22805879716904973,0.02293249999638647,20480.0
Adagrad,645,0.23767313898796452,0.02311091701267287,20640.0
Adagrad,650,0.24198416468120737,0.023289959004614502,20800.0
Adagrad,655,0.23975494543415451,0.023558333981782198,20960.0
Adagrad,660,0.24065330185172218,0.023748416977468878,21120.0
Adagrad,665,0.23198363866120844,0.02393208403373137,21280.0
Adagrad,670,0.2422342772402883,0.02411383402068168,21440.0
Adagrad,675,0.2367675716665929,0.02429400000255555,21600.0
Adagrad,680,0.2284901698538898,0.024473124998621643,21760.0
Adagrad,685,0.2471477579842426,0.024651249987073243,21920.0
Adagrad,690,0.2428709887570031,0.024832625000271946,22080.0
Adagrad,695,0.23235448540115064,0.02501325000775978,22240.0
Adagrad,700,0.23120924359665174,0.025193584035150707,22400.0
Adagrad,705,0.2265421835435783,0.02537175000179559,22560.0
Adagrad,710,0.2240318343242838,0.025548667006660253,22720.0
Adagrad,715,0.22824998609506594,0.02572787500685081,22880.0
Adagrad,720,0.2302451703364643,0.025908624986186624,23040.0
Adagrad,725,0.22975251420407589,0.026090375031344593,23200.0
Adagrad,730,0.22964510750557093,0.026267750014085323,23360.0
Adagrad,735,0.22361268569707704,0.026446792006026953,23520.0
Adagrad,740,0.22780287615196165,0.02663054200820625,23680.0
Adagrad,745,0.235694677286629,0.026809959032107145,23840.0
Adagrad,750,0.23119107287349083,0.02698987501207739,24000.0
Adagrad,755,0.2634337785938138,0.02717837499221787,24160.0
Adagrad,760,0.23043174470630204,0.027356249978765845,24320.0
Adagrad,765,0.22880383726634518,0.02753570902859792,24480.0
Adagrad,770,0.2464370392188864,0.027714834024664015,24640.0
Adagrad,775,0.22989968646402353,0.027892959013115615,24800.0
Adagrad,780,0.22544855028190333,0.028067834035027772,24960.0
Adagrad,785,0.22809168723688086,0.028243042004760355,25120.0
Adagrad,790,0.22383457632214193,0.02841945900581777,25280.0
Adagrad,795,0.2405588494464939,0.028598459030035883,25440.0
Adagrad,800,0.22920963175220008,0.028776500024832785,25600.0
Adagrad,805,0.22836553624771733,0.028951708984095603,25760.0
Adagrad,810,0.22489412961509908,0.0291293750051409,25920.0
Adagrad,815,0.22622228725741889,0.02931504201842472,26080.0
Adagrad,820,0.25170287745709874,0.029492125031538308,26240.0
Adagrad,825,0.23522426214592446,0.029670000018086284,26400.0
Adagrad,830,0.23104300274884365,0.02984645898686722,26560.0
Adagrad,835,0.22613476864842713,0.030022041988559067,26720.0
Adagrad,840,0.2290416460746767,0.030199167027603835,26880.0
Adagrad,845,0.24923634098901307,0.030375959002412856,27040.0
Adagrad,850,0.2207781577366363,0.03055516700260341,27200.0
Adagrad,855,0.2290379536421528,0.03073462500469759,27360.0
Adagrad,860,0.23321898715236983,0.030913166992831975,27520.0
Adagrad,865,0.23421172624849979,0.031095792015548795,27680.0
Adagrad,870,0.23311156835559385,0.03128237498458475,27840.0
Adagrad,875,0.260211574002638,0.03146062500309199,28000.0
Adagrad,880,0.22905577997343712,0.03163966699503362,28160.0
Adagrad,885,0.2436646566911415,0.03181650000624359,28320.0
Adagrad,890,0.2282089024290729,0.03206062503159046,28480.0
Adagrad,895,0.23589430406812054,0.0322446670033969,28640.0
Adagrad,900,0.23308152981211983,0.03242083400255069,28800.0
Adagrad,905,0.23111627469482637,0.03259516699472442,28960.0
Adagrad,910,0.2268927517269665,0.03276700002606958,29120.0
Adagrad,915,0.23704890566431247,0.03293841698905453,29280.0
Adagrad,920,0.23281392461168146,0.03311070898780599,29440.0
Adagrad,925,0.22647661364560495,0.033282959018833935,29600.0
Adagrad,930,0.22610048418964013,0.03346120897913352,29760.0
Adagrad,935,0.23361422263511075,0.033633792016189545,29920.0
Adagrad,940,0.22672054813504272,0.033804459031671286,30080.0
Adagrad,945,0.22267858155839984,0.033975541999097914,30240.0
Adagrad,950,0.23480063139930885,0.03414645901648328,30400.0
Adagrad,955,0.23136022614342233,0.03431820898549631,30560.0
Adagrad,960,0.23605040800862165,0.03448924998519942,30720.0
Adagrad,965,0.22942339338249038,0.03466025000670925,30880.0
Adagrad,970,0.2303419327725211,0.03483274998143315,31040.0
Adagrad,975,0.22717012978028944,0.03500483400421217,31200.0
Adagrad,980,0.24197024516458146,0.035175500030163676,31360.0
Adagrad,985,0.22263779080525914,0.035357541986741126,31520.0
Adagrad,990,0.2258089868664905,0.03552841697819531,31680.0
Adagrad,995,0.2400765574078372,0.03569904202595353,31840.0
Adagrad,1000,0.22804613490913184,0.03587554203113541,32000.0
Adagrad,1005,0.22553257654222977,0.03606058401055634,32160.0
Adagrad,1010,0.22725324688810586,0.036231375008355826,32320.0
Adagrad,1015,0.22940031476110706,0.03640383400488645,32480.0
Adagrad,1020,0.22333820291167916,0.03657375002512708,32640.0
Adagrad,1025,0.22325806073963333,0.036745875026099384,32800.0
Adagrad,1030,0.23250989062723654,0.03691862500272691,32960.0
Adagrad,1035,0.22493212320841324,0.03709208400687203,33120.0
Adagrad,1040,0.22364732922331076,0.037262875004671514,33280.0
Adagrad,1045,0.22031022046035925,0.03743324999231845,33440.0
Adagrad,1050,0.2259334407827945,0.03760383400367573,33600.0
Adagrad,1055,0.24428044199446008,0.03777512500528246,33760.0
Adagrad,1060,0.22666108791667472,0.03794474998721853,33920.0
Adagrad,1065,0.2247736292391318,0.03811475000111386,34080.0
Adagrad,1070,0.22435156206527324,0.03828458400676027,34240.0
Adagrad,1075,0.22548201570991624,0.03845500003080815,34400.0
Adagrad,1080,0.24299323500844108,0.038625292014330626,34560.0
Adagrad,1085,0.22512210769718885,0.038797458983026445,34720.0
Adagrad,1090,0.2613654109020781,0.038967334025073797,34880.0
Adagrad,1095,0.2449332369234587,0.03913737501716241,35040.0
Adagrad,1100,0.23379539634275448,0.039307416998781264,35200.0
Adagrad,1105,0.23441178907410476,0.039477124984841794,35360.0
Adagrad,1110,0.22829527801717928,0.03964662499492988,35520.0
Adagrad,1115,0.23607301594855357,0.03981720900628716,35680.0
Adagrad,1120,0.23355672717247553,0.039988750009797513,35840.0
Adagrad,1125,0.23225944585622296,0.04017595900222659,36000.0
Adagrad,1130,0.22180030386750366,0.04036470898427069,36160.0
Adagrad,1135,0.22642727269323024,0.040546791977249086,36320.0
Adagrad,1140,0.2346263490826758,0.04071695898892358,36480.0
Adagrad,1145,0.22836931658850063,0.040888666990213096,36640.0
Adagrad,1150,0.22816960101080733,0.04105895903194323,36800.0
Adam,0,0.5000000000000001,2.9291026294231415e-05,0.0
Adam,5,0.46915969665473195,0.0002625000197440386,160.0
Adam,10,0.36118718034768504,0.00047262501902878284,320.0
Adam,15,0.45043206122522594,0.000682333018630743,480.0
Adam,20,0.3425419472851035,0.0008871660102158785,640.0
Adam,25,0.31142096023466115,0.0010936660110019147,800.0
Adam,30,0.2809952070015237,0.0012952910037711263,960.0
Adam,35,0.2852889630345845,0.0014955410151742399,1120.0
Adam,40,0.31310983743912324,0.0016977500054053962,1280.0
Adam,45,0.3122796760727484,0.0018994160345755517,1440.0
